Provider,PotentialFraud,InpatientClaimCount,UniqueInpatientBeneficiaries,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgLengthOfStay,MaxLengthOfStay,AvgDiagnosisCount,OutpatientClaimCount,UniqueOutpatientBeneficiaries,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgPatientAge,AvgChronicConditions,DeceasedRate,AvgIPAnnualReimbursement,AvgOPAnnualReimbursement,UniqueBeneficiaries,Fraud
PRV56771,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,230.0,460.0,72.0,5.5,0.0,3500.0,3490.0,2,0
PRV56772,No,5.0,5.0,7200.0,36000.0,8.4,18.0,9.2,65.0,49.0,184.0,11960.0,74.4074074074074,4.87037037037037,0.0,6782.592592592592,1935.0,54,0
PRV56773,No,7.0,7.0,6857.142857142857,48000.0,6.285714285714286,13.0,9.0,36.0,27.0,464.72222222222223,16730.0,71.36363636363636,4.454545454545454,0.030303030303030304,5677.272727272727,2247.878787878788,33,0
PRV56774,No,1.0,1.0,4000.0,4000.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,68.0,9.0,0.0,15400.0,1100.0,1,0
PRV56775,No,3.0,3.0,9333.333333333334,28000.0,10.666666666666666,23.0,8.666666666666666,15.0,15.0,423.3333333333333,6350.0,70.0,4.611111111111111,0.05555555555555555,7827.777777777777,2782.222222222222,18,0
PRV56777,No,13.0,13.0,8384.615384615385,109000.0,4.769230769230769,15.0,8.538461538461538,31.0,31.0,133.8709677419355,4150.0,75.5909090909091,4.659090909090909,0.0,6817.954545454545,2237.2727272727275,44,0
PRV56778,No,15.0,15.0,7600.0,114000.0,5.6,17.0,8.4,23.0,23.0,355.6521739130435,8180.0,74.21052631578948,4.552631578947368,0.0,8169.736842105263,1990.7894736842106,38,0
PRV56780,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,125.71428571428571,880.0,72.85714285714286,5.0,0.0,13611.42857142857,4298.571428571428,7,0
PRV56782,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,109.0,312.53472222222223,90010.0,73.5229357798165,4.504587155963303,0.009174311926605505,3929.7247706422017,1824.954128440367,109,0
PRV56783,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,69.0,299.1764705882353,25430.0,71.5072463768116,4.115942028985507,0.0,2676.231884057971,1803.623188405797,69,0
PRV56784,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,364.2105263157895,6920.0,70.88888888888889,3.8333333333333335,0.0,2100.0,1338.888888888889,18,0
PRV56788,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,116.0,282.8813559322034,50070.0,73.11206896551724,4.327586206896552,0.0,3134.8275862068967,2058.448275862069,116,0
PRV56789,No,7.0,7.0,6857.142857142857,48000.0,4.571428571428571,12.0,6.857142857142857,60.0,46.0,258.5,15510.0,75.18367346938776,4.408163265306122,0.0,3351.6326530612246,2065.918367346939,49,0
PRV56790,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,64.0,384.5054945054945,34990.0,72.40625,4.03125,0.015625,3290.78125,1678.4375,64,0
PRV56791,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,162.0,287.6824034334764,67030.0,72.33333333333333,4.148148148148148,0.0,4108.456790123457,1860.432098765432,162,0
PRV56792,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,307.5,2460.0,72.0,5.375,0.0,4756.25,2798.75,8,0
PRV56793,No,3.0,2.0,14666.666666666666,44000.0,4.0,5.0,7.0,28.0,27.0,440.35714285714283,12330.0,70.96551724137932,4.758620689655173,0.0,4937.241379310345,3457.5862068965516,29,0
PRV56796,No,3.0,3.0,16333.333333333334,49000.0,4.0,5.0,8.0,89.0,84.0,252.69662921348313,22490.0,72.40229885057471,4.7701149425287355,0.0,5224.367816091954,1845.4022988505747,87,0
PRV56797,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,252.0,1260.0,76.2,4.4,0.0,1400.0,1106.0,5,0
PRV56798,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,420.8333333333333,10100.0,75.95454545454545,4.954545454545454,0.0,4383.636363636364,3730.909090909091,22,0
PRV56800,No,7.0,6.0,13142.857142857143,92000.0,8.285714285714286,14.0,8.714285714285714,50.0,43.0,176.6,8830.0,73.72916666666667,4.5625,0.0,3377.5,1708.3333333333333,48,0
PRV56801,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,328.4,8210.0,74.83333333333333,4.083333333333333,0.0,2338.3333333333335,1562.0833333333333,24,0
PRV56802,No,13.0,11.0,14230.76923076923,185000.0,4.384615384615385,12.0,8.538461538461538,0.0,0.0,0.0,0.0,79.72727272727273,4.636363636363637,0.0,18772.727272727272,674.5454545454545,11,0
PRV56803,No,8.0,8.0,12500.0,100000.0,6.625,22.0,8.25,787.0,408.0,278.80559085133416,219420.0,74.06490384615384,4.21875,0.007211538461538462,4227.9807692307695,1756.9951923076924,416,0
PRV56805,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,73.0,2.0,0.0,0.0,1000.0,1,0
PRV56807,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,85.0,249.8901098901099,22740.0,72.96470588235294,4.2823529411764705,0.011764705882352941,5247.058823529412,1961.8823529411766,85,0
PRV56808,Yes,47.0,47.0,9170.212765957447,431000.0,4.404255319148936,24.0,7.787234042553192,15.0,15.0,174.0,2610.0,75.20967741935483,4.483870967741935,0.0,13076.935483870968,1201.2903225806451,62,1
PRV56809,No,4.0,4.0,7750.0,31000.0,4.5,10.0,7.25,40.0,37.0,356.75,14270.0,75.02439024390245,4.048780487804878,0.0,3853.4146341463415,1548.2926829268292,41,0
PRV56810,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,563.5714285714286,7890.0,71.35714285714286,3.857142857142857,0.0,0.0,4462.857142857143,14,0
PRV56811,No,8.0,8.0,11375.0,91000.0,5.375,10.0,8.5,54.0,52.0,278.7037037037037,15050.0,75.38333333333334,4.55,0.0,6170.666666666667,2406.0,60,0
PRV56813,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,83.0,320.188679245283,33940.0,68.73493975903614,4.337349397590361,0.0,3174.3373493975905,2202.409638554217,83,0
PRV56816,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,469.3333333333333,7040.0,69.06666666666666,3.8666666666666667,0.0,1738.0,2419.3333333333335,15,0
PRV56818,No,4.0,4.0,11000.0,44000.0,4.75,7.0,8.0,16.0,13.0,96.25,1540.0,76.6470588235294,3.588235294117647,0.0,4989.411764705882,2852.3529411764707,17,0
PRV56819,No,24.0,22.0,9125.0,219000.0,6.708333333333333,35.0,7.041666666666667,1.0,1.0,1900.0,1900.0,78.04347826086956,4.956521739130435,0.0,13876.08695652174,1704.3478260869565,23,0
PRV56820,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,164.0,820.0,69.0,1.75,0.0,2750.0,222.5,4,0
PRV56821,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,263.3333333333333,3160.0,69.45454545454545,3.909090909090909,0.0,1930.909090909091,1695.4545454545455,11,0
PRV56823,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,351.1111111111111,6320.0,80.06666666666666,5.2,0.0,5676.666666666667,4391.333333333333,15,0
PRV56824,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,125.0,349.55882352941177,47540.0,73.824,4.656,0.008,3534.96,2222.16,125,0
PRV56826,No,4.0,4.0,4500.0,18000.0,3.75,6.0,9.25,20.0,20.0,143.5,2870.0,73.625,4.666666666666667,0.0,3178.3333333333335,1489.5833333333333,24,0
PRV56828,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,131.0,285.28169014084506,40510.0,73.38167938931298,4.259541984732825,0.015267175572519083,3401.908396946565,1692.2137404580153,131,0
PRV56829,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,95.0,291.55440414507774,56270.0,71.7578947368421,4.126315789473685,0.021052631578947368,3161.5789473684213,1636.1052631578948,95,0
PRV56830,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,940.0,6580.0,78.42857142857143,4.857142857142857,0.0,3012.8571428571427,1921.4285714285713,7,0
PRV56831,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,152.0,760.0,69.8,5.0,0.0,6960.0,1326.0,5,0
PRV56832,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,683.6363636363636,7520.0,68.0909090909091,3.6363636363636362,0.0,3000.0,2400.0,11,0
PRV56833,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,88.75,710.0,72.28571428571429,4.142857142857143,0.0,5068.571428571428,1221.4285714285713,7,0
PRV56834,No,1.0,1.0,3000.0,3000.0,2.0,2.0,9.0,15.0,5.0,256.6666666666667,3850.0,80.33333333333333,3.3333333333333335,0.0,500.0,1376.6666666666667,6,0
PRV56835,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,52.0,239.2233009708738,24640.0,73.9423076923077,4.576923076923077,0.0,4727.307692307692,2721.923076923077,52,0
PRV56836,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,246.66666666666666,740.0,72.33333333333333,5.666666666666667,0.0,0.0,1706.6666666666667,3,0
PRV56837,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,408.8095238095238,17170.0,75.66666666666667,3.814814814814815,0.0,4119.62962962963,1912.962962962963,27,0
PRV56839,No,2.0,2.0,7500.0,15000.0,3.0,4.0,8.5,10.0,10.0,287.0,2870.0,74.0,4.0,0.0,10225.0,2460.0,12,0
PRV56840,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,33.0,214.4943820224719,19090.0,73.75757575757575,3.9696969696969697,0.030303030303030304,3449.3939393939395,1816.6666666666667,33,0
PRV56843,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,430.0,860.0,90.5,1.5,0.0,0.0,1125.0,2,0
PRV56845,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,66.66666666666667,600.0,79.77777777777777,5.666666666666667,0.0,7888.888888888889,1294.4444444444443,9,0
PRV56846,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,334.2857142857143,7020.0,72.88888888888889,3.7777777777777777,0.0,4911.111111111111,1427.7777777777778,9,0
PRV56850,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,273.52941176470586,4650.0,68.33333333333333,4.833333333333333,0.0,4000.0,2848.3333333333335,6,0
PRV56851,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,369.0,7380.0,77.71428571428571,6.142857142857143,0.0,571.4285714285714,2454.285714285714,7,0
PRV56852,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,98.0,1960.0,74.0,2.888888888888889,0.0,0.0,567.7777777777778,9,0
PRV56853,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,197.77777777777777,5340.0,68.33333333333333,3.6666666666666665,0.0,900.0,920.0,6,0
PRV56854,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,200.0,600.0,73.66666666666667,4.666666666666667,0.0,0.0,2080.0,3,0
PRV56855,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,72.5,290.0,73.66666666666667,5.0,0.0,0.0,3643.3333333333335,3,0
PRV56856,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,263.0,23670.0,73.93548387096774,4.290322580645161,0.0,2163.8709677419356,1383.5483870967741,31,0
PRV56857,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,358.2608695652174,16480.0,71.65,4.15,0.0,5249.5,2094.5,20,0
PRV56858,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,196.75,7870.0,73.30434782608695,4.391304347826087,0.0,4654.782608695652,1521.304347826087,23,0
PRV56860,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,856.6666666666666,2570.0,73.33333333333333,2.3333333333333335,0.0,0.0,1180.0,3,0
PRV56861,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,179.3548387096774,5560.0,72.36363636363636,4.0,0.0,4647.272727272727,1355.0,22,0
PRV56862,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,213.57142857142858,2990.0,82.125,5.125,0.0,12225.0,2211.25,8,0
PRV56863,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0,270.5769230769231,14070.0,70.48275862068965,3.5517241379310347,0.0,4270.3448275862065,1296.896551724138,29,0
PRV56864,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,158.33333333333334,3800.0,77.25,4.666666666666667,0.08333333333333333,1751.6666666666667,1569.1666666666667,12,0
PRV56866,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,23.0,399.70588235294116,27180.0,77.6086956521739,4.521739130434782,0.0,3689.5652173913045,2694.3478260869565,23,0
PRV56867,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,381.1111111111111,3430.0,72.75,5.625,0.0,10336.25,3933.75,8,0
PRV56868,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,421.6666666666667,7590.0,69.42857142857143,4.857142857142857,0.0,9435.714285714286,1917.142857142857,7,0
PRV56869,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,311.6666666666667,11220.0,75.66666666666667,4.958333333333333,0.0,3779.5833333333335,2103.75,24,0
PRV56870,No,13.0,13.0,9153.846153846154,119000.0,4.538461538461538,13.0,8.307692307692308,0.0,0.0,0.0,0.0,76.6923076923077,5.0,0.0,13926.923076923076,2695.3846153846152,13,0
PRV56871,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,395.45454545454544,4350.0,76.27272727272727,4.454545454545454,0.0,6973.636363636364,1144.5454545454545,11,0
PRV56873,No,1.0,1.0,6000.0,6000.0,3.0,3.0,9.0,1.0,1.0,70.0,70.0,79.5,7.0,0.0,7045.0,3370.0,2,0
PRV56877,Yes,15.0,11.0,10866.666666666666,163000.0,5.6,23.0,7.133333333333334,29.0,25.0,255.51724137931035,7410.0,74.11764705882354,3.8529411764705883,0.0,8313.823529411764,1211.4705882352941,34,1
PRV56878,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,256.15384615384613,6660.0,74.75,3.5,0.0,1250.0,1823.75,8,0
PRV56879,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1162.857142857143,8140.0,69.0,2.3333333333333335,0.0,0.0,1751.6666666666667,6,0
PRV56880,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,130.0,260.0,69.0,6.0,0.0,2500.0,2030.0,2,0
PRV56881,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,31.0,220.51282051282053,17200.0,71.87096774193549,4.548387096774194,0.03225806451612903,2407.0967741935483,1957.4193548387098,31,0
PRV56882,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,192.85714285714286,4050.0,74.9,3.6,0.0,300.0,1180.0,10,0
PRV56884,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,180.0,1440.0,72.875,5.625,0.0,5750.0,2123.75,8,0
PRV56885,No,9.0,5.0,7333.333333333333,66000.0,5.555555555555555,20.0,8.0,1.0,1.0,50.0,50.0,70.66666666666667,5.333333333333333,0.0,16855.0,2600.0,6,0
PRV56886,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,123.63636363636364,1360.0,78.33333333333333,6.333333333333333,0.0,1666.6666666666667,2533.3333333333335,3,0
PRV56887,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,253.33333333333334,9120.0,79.0,3.1818181818181817,0.0,7042.727272727273,1472.7272727272727,11,0
PRV56888,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,605.0,6050.0,72.0,4.5,0.0,9000.0,3383.0,10,0
PRV56889,No,5.0,5.0,22000.0,110000.0,9.2,16.0,9.2,45.0,27.0,367.77777777777777,16550.0,70.10344827586206,3.9310344827586206,0.034482758620689655,9310.344827586207,1632.0689655172414,29,0
PRV56890,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,355.8333333333333,4270.0,82.8,3.8,0.0,7920.0,2056.0,5,0
PRV56891,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,47.0,5.0,0.0,8000.0,940.0,1,0
PRV56892,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,244.6153846153846,3180.0,67.8,2.8,0.0,11400.0,1732.0,5,0
PRV56893,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,431.42857142857144,3020.0,80.14285714285714,5.0,0.0,12148.57142857143,5448.571428571428,7,0
PRV56894,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,167.69230769230768,4360.0,74.21739130434783,3.869565217391304,0.0,1750.0,3005.6521739130435,23,0
PRV56895,No,13.0,13.0,11153.846153846154,145000.0,7.846153846153846,22.0,7.538461538461538,1.0,1.0,0.0,0.0,73.64285714285714,5.5,0.07142857142857142,15604.285714285714,2879.285714285714,14,0
PRV56896,No,3.0,3.0,20000.0,60000.0,9.333333333333334,21.0,9.0,0.0,0.0,0.0,0.0,65.66666666666667,4.666666666666667,0.0,20750.0,2213.3333333333335,3,0
PRV56897,No,8.0,8.0,7750.0,62000.0,5.25,15.0,8.625,0.0,0.0,0.0,0.0,73.5,5.75,0.0,11051.25,3288.75,8,0
PRV56900,No,2.0,2.0,9500.0,19000.0,5.0,6.0,7.5,0.0,0.0,0.0,0.0,84.5,6.0,0.0,20040.0,380.0,2,0
PRV56901,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,154.3939393939394,10190.0,72.95833333333333,4.270833333333333,0.0,2428.3333333333335,1153.5416666666667,48,0
PRV56902,No,1.0,1.0,4000.0,4000.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,42050.0,1300.0,1,0
PRV56903,No,2.0,2.0,28500.0,57000.0,10.0,12.0,9.0,0.0,0.0,0.0,0.0,67.0,8.0,0.0,56290.0,14505.0,2,0
PRV56904,No,4.0,4.0,7000.0,28000.0,5.5,9.0,9.25,0.0,0.0,0.0,0.0,69.75,5.75,0.0,8450.0,1822.5,4,0
PRV56905,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,405.3333333333333,6080.0,73.3076923076923,5.230769230769231,0.0,3200.0,3483.076923076923,13,0
PRV56906,No,6.0,6.0,8500.0,51000.0,8.333333333333334,17.0,7.666666666666667,1.0,1.0,1100.0,1100.0,65.0,6.142857142857143,0.0,13188.57142857143,2381.4285714285716,7,0
PRV56907,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,388.0,5820.0,72.93333333333334,3.8,0.0,2655.3333333333335,1740.6666666666667,15,0
PRV56908,No,1.0,1.0,5000.0,5000.0,0.0,0.0,9.0,1.0,1.0,60.0,60.0,68.5,2.5,0.0,12150.0,535.0,2,0
PRV56909,No,3.0,2.0,5666.666666666667,17000.0,5.0,8.0,8.0,4.0,4.0,397.5,1590.0,70.0,3.6666666666666665,0.0,7246.666666666667,1545.0,6,0
PRV56910,No,4.0,4.0,9300.0,37200.0,3.25,5.0,8.0,1.0,1.0,60.0,60.0,67.2,4.2,0.0,10660.0,1732.0,5,0
PRV56912,No,7.0,7.0,12857.142857142857,90000.0,5.285714285714286,12.0,8.571428571428571,0.0,0.0,0.0,0.0,74.42857142857143,6.285714285714286,0.0,22131.428571428572,4272.857142857143,7,0
PRV56914,No,6.0,6.0,11666.666666666666,70000.0,7.333333333333333,15.0,7.833333333333333,0.0,0.0,0.0,0.0,70.0,6.166666666666667,0.0,13683.333333333334,2590.0,6,0
PRV56915,No,4.0,4.0,7725.0,30900.0,5.75,13.0,9.25,0.0,0.0,0.0,0.0,81.5,7.25,0.0,13020.0,11097.5,4,0
PRV56916,No,11.0,10.0,10336.363636363636,113700.0,4.2727272727272725,9.0,7.545454545454546,0.0,0.0,0.0,0.0,70.3,6.5,0.0,19720.0,867.0,10,0
PRV56917,No,2.0,2.0,6500.0,13000.0,3.5,7.0,8.0,6.0,6.0,313.3333333333333,1880.0,66.71428571428571,4.714285714285714,0.0,8432.857142857143,2057.1428571428573,7,0
PRV56918,Yes,7.0,7.0,20285.714285714286,142000.0,11.571428571428571,35.0,8.571428571428571,0.0,0.0,0.0,0.0,69.57142857142857,4.428571428571429,0.0,23560.0,2380.0,7,1
PRV56919,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,30.0,77.5,5.0,0.0,0.0,2710.0,2,0
PRV56920,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,74.0,1.0,0.0,0.0,80.0,1,0
PRV56923,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,147.0731707317073,6030.0,75.62962962962963,3.814814814814815,0.0,2483.3333333333335,1292.962962962963,27,0
PRV56926,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,75.0,4.0,0.0,0.0,360.0,1,0
PRV56928,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,204.0625,6530.0,73.03571428571429,4.928571428571429,0.0,3311.4285714285716,1621.4285714285713,28,0
PRV56929,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,170.44444444444446,7670.0,73.625,4.46875,0.0,5728.4375,2023.4375,32,0
PRV56930,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,278.3333333333333,6680.0,74.6842105263158,3.9473684210526314,0.0,0.0,1655.7894736842106,19,0
PRV56931,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,314.76190476190476,6610.0,69.70588235294117,3.5294117647058822,0.0,2800.0,2800.5882352941176,17,0
PRV56932,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,90.0,810.0,79.875,5.125,0.0,2887.5,3216.25,8,0
PRV56933,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,388.3333333333333,4660.0,65.33333333333333,4.0,0.0,1393.3333333333333,3339.1666666666665,12,0
PRV56934,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,75.0,450.0,75.83333333333333,1.8333333333333333,0.0,0.0,1521.6666666666667,6,0
PRV56935,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,549.5833333333334,13190.0,73.73333333333333,4.133333333333334,0.0,2001.3333333333333,1566.0,15,0
PRV56937,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,62.0,310.0,65.6,3.2,0.0,0.0,1142.0,5,0
PRV56938,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,174.54545454545453,3840.0,72.66666666666667,3.9523809523809526,0.0,6119.047619047619,1733.8095238095239,21,0
PRV56939,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,317.5,5080.0,70.2,4.466666666666667,0.0,2145.3333333333335,2442.6666666666665,15,0
PRV56941,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,203.8095238095238,4280.0,73.2,3.9,0.05,2789.0,1581.5,20,0
PRV56942,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,290.0,6960.0,76.78260869565217,5.130434782608695,0.0,4323.04347826087,2535.6521739130435,23,0
PRV56944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,60.0,180.0,76.66666666666667,4.0,0.0,7333.333333333333,1210.0,3,0
PRV56945,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41.0,375.43859649122805,21400.0,75.39024390243902,4.2682926829268295,0.0,2111.4634146341464,1876.8292682926829,41,0
PRV56946,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,60.0,120.0,67.0,7.0,0.0,0.0,4120.0,1,0
PRV56947,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,193.33333333333334,580.0,72.33333333333333,4.333333333333333,0.0,20440.0,1530.0,3,0
PRV56948,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,223.33333333333334,670.0,78.66666666666667,2.6666666666666665,0.0,0.0,2476.6666666666665,3,0
PRV56949,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,43.0,307.3076923076923,31960.0,72.04651162790698,4.046511627906977,0.023255813953488372,4687.674418604651,1707.4418604651162,43,0
PRV56950,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,380.0,1140.0,65.33333333333333,6.666666666666667,0.0,5333.333333333333,5093.333333333333,3,0
PRV56951,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,272.10526315789474,5170.0,72.125,5.375,0.0,3318.75,1410.0,8,0
PRV56953,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,143.5,2870.0,74.84210526315789,4.2105263157894735,0.0,3865.7894736842104,1731.0526315789473,19,0
PRV56954,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,145.5,2910.0,75.36842105263158,4.7894736842105265,0.0,4802.631578947368,1828.9473684210527,19,0
PRV56956,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,562.0,2810.0,67.6,2.8,0.0,7000.0,4258.0,5,0
PRV56957,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,108.0,321.7391304347826,44400.0,70.70370370370371,4.287037037037037,0.0,6156.759259259259,1770.1851851851852,108,0
PRV56958,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,383.0769230769231,4980.0,74.16666666666667,4.666666666666667,0.0,2526.6666666666665,4956.666666666667,12,0
PRV56960,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,317.5,2540.0,70.75,4.75,0.0,3881.25,6661.25,8,0
PRV56963,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,240.0,1440.0,78.83333333333333,3.6666666666666665,0.0,3916.6666666666665,1240.0,6,0
PRV56964,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,200.0,1000.0,68.8,3.2,0.0,9200.0,642.0,5,0
PRV56965,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,216.66666666666666,650.0,74.66666666666667,2.3333333333333335,0.0,6333.333333333333,1170.0,3,0
PRV56966,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,120.0,240.0,67.5,1.5,0.0,0.0,1155.0,2,0
PRV56967,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,79.0,279.56043956043953,25440.0,72.86075949367088,4.075949367088608,0.012658227848101266,2290.759493670886,2604.0506329113923,79,0
PRV56969,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,85.0,6.0,0.0,3000.0,6780.0,1,0
